timestamp,device_id,temperature,vibration,power_usage
2026-03-13T05:41:38.905304,Device-001,42.48,0.88,36.68
2026-03-13T05:41:38.905304,Device-001,47.94,1.37,39.48
2026-03-13T05:41:38.905304,Device-001,52.85,0.16,18.62
2026-03-13T05:41:38.905304,Device-003,41.7,1.75,11.82
2026-03-13T05:41:38.905304,Device-003,44.15,0.54,44.07
2026-03-13T05:41:38.905304,Device-002,44.7,0.91,32.03
2026-03-13T05:41:38.905304,Device-002,31.49,1.36,37.78
2026-03-13T05:41:38.905304,Device-003,54.12,1.91,34.7
2026-03-13T05:41:38.905304,Device-001,20.27,0.73,28.15
2026-03-13T05:41:38.905304,Device-001,30.47,0.15,41.33
2026-03-13T05:41:38.905304,Device-001,28.1,0.35,24.25
2026-03-13T05:41:38.905304,Device-005,43.94,1.77,25.19
2026-03-13T05:41:38.905304,Device-003,53.56,0.53,24.16
2026-03-13T05:41:38.905304,Device-002,53.37,1.61,39.43
2026-03-13T05:41:38.905304,Device-005,44.33,1.15,24.52
2026-03-13T05:41:38.905304,Device-004,36.01,0.73,23.97
2026-03-13T05:41:38.905304,Device-005,51.15,1.88,48.53
2026-03-13T05:41:38.905304,Device-002,26.71,1.0,38.49
2026-03-13T05:41:38.905304,Device-005,37.42,1.19,14.05
2026-03-13T05:41:38.905304,Device-005,50.69,1.96,45.89
2026-03-13T05:41:38.905304,Device-001,50.32,1.25,18.83
2026-03-13T05:41:38.905304,Device-003,39.63,1.14,24.56
2026-03-13T05:41:38.905304,Device-004,39.14,0.19,40.46
2026-03-13T05:41:38.905304,Device-002,59.18,0.65,43.89
2026-03-13T05:41:38.905304,Device-003,35.17,0.17,15.67
2026-03-13T05:41:38.905304,Device-004,51.5,1.8,18.27
2026-03-13T05:41:38.905304,Device-003,56.51,1.34,14.81
2026-03-13T05:41:38.905304,Device-002,48.83,0.82,19.49
2026-03-13T05:41:38.905304,Device-002,35.76,1.08,33.06
2026-03-13T05:41:38.905304,Device-004,51.66,1.57,21.3
2026-03-13T05:41:38.905304,Device-003,25.14,1.72,47.87
2026-03-13T05:41:38.905304,Device-002,49.84,0.19,15.33
2026-03-13T05:41:38.905304,Device-005,47.23,0.2,45.9
2026-03-13T05:41:38.905304,Device-001,20.01,0.94,34.19
2026-03-13T05:41:38.905304,Device-001,40.82,0.47,11.93
2026-03-13T05:41:38.905304,Device-001,57.56,1.02,34.23
2026-03-13T05:41:38.905304,Device-005,40.92,0.86,41.46
2026-03-13T05:41:38.905304,Device-005,50.2,0.89,42.42
2026-03-13T05:41:38.905304,Device-001,57.58,0.57,23.58
2026-03-13T05:41:38.905304,Device-005,23.97,0.23,25.08
2026-03-13T05:41:38.905304,Device-001,31.43,1.6,34.75
2026-03-13T05:41:38.905304,Device-003,25.11,1.91,44.27
2026-03-13T05:41:38.905304,Device-001,48.43,1.36,20.54
2026-03-13T05:41:38.905304,Device-004,53.01,0.45,26.79
2026-03-13T05:41:38.905304,Device-005,36.03,0.94,47.39
2026-03-13T05:41:38.905304,Device-001,24.6,1.06,10.58
2026-03-13T05:41:38.905304,Device-001,54.42,0.78,47.5
2026-03-13T05:41:38.905304,Device-004,31.5,1.55,15.48
2026-03-13T05:41:38.905304,Device-004,24.52,1.77,49.1
2026-03-13T05:41:38.905304,Device-003,28.04,0.5,14.84
2026-03-13T05:41:38.905304,Device-003,36.06,1.01,38.87
2026-03-13T05:41:38.905304,Device-003,43.86,0.45,35.64
2026-03-13T05:41:38.905304,Device-005,53.61,1.76,18.73
2026-03-13T05:41:38.905304,Device-004,23.5,1.05,39.82
2026-03-13T05:41:38.905304,Device-004,30.39,1.22,13.08
2026-03-13T05:41:38.905304,Device-004,30.66,1.26,31.91
2026-03-13T05:41:38.905304,Device-001,38.95,0.8,49.83
2026-03-13T05:41:38.905304,Device-004,52.99,1.49,41.64
2026-03-13T05:41:38.905304,Device-001,43.65,1.53,33.18
2026-03-13T05:41:38.905304,Device-005,40.0,0.86,23.71
2026-03-13T05:41:38.905304,Device-004,58.04,0.42,15.07
2026-03-13T05:41:38.905304,Device-003,53.3,0.98,33.34
2026-03-13T05:41:38.905304,Device-001,47.52,1.98,30.05
2026-03-13T05:41:38.905304,Device-003,33.25,1.45,49.32
2026-03-13T05:41:38.905304,Device-002,42.75,0.24,15.98
2026-03-13T05:41:38.905304,Device-004,24.1,1.06,38.64
2026-03-13T05:41:38.905304,Device-004,21.74,1.82,31.91
2026-03-13T05:41:38.905304,Device-004,38.41,1.53,28.22
2026-03-13T05:41:38.905304,Device-003,53.72,1.27,18.96
2026-03-13T05:41:38.905304,Device-003,55.23,1.9,10.32
2026-03-13T05:41:38.905304,Device-002,48.19,1.25,12.18
2026-03-13T05:41:38.905304,Device-005,29.33,0.66,40.77
2026-03-13T05:41:38.905304,Device-002,22.26,1.16,48.09
2026-03-13T05:41:38.905304,Device-002,42.21,0.94,12.34
2026-03-13T05:41:38.905304,Device-004,56.8,1.1,18.13
2026-03-13T05:41:38.905304,Device-003,30.95,1.32,31.21
2026-03-13T05:41:38.905304,Device-002,46.51,1.14,38.34
2026-03-13T05:41:38.905304,Device-005,53.89,0.81,19.16
2026-03-13T05:41:38.905304,Device-004,37.67,0.43,29.02
2026-03-13T05:41:38.905304,Device-005,42.31,0.8,46.56
2026-03-13T05:41:38.905304,Device-001,28.6,1.74,15.68
2026-03-13T05:41:38.905304,Device-004,45.66,1.83,32.81
2026-03-13T05:41:38.905304,Device-003,29.66,1.69,37.66
2026-03-13T05:41:38.905304,Device-004,29.58,0.74,40.57
2026-03-13T05:41:38.905304,Device-002,56.9,0.15,17.99
2026-03-13T05:41:38.905304,Device-004,34.28,0.32,11.43
2026-03-13T05:41:38.905304,Device-003,27.39,1.93,23.95
2026-03-13T05:41:38.905304,Device-003,53.09,1.89,43.92
2026-03-13T05:41:38.905304,Device-003,58.31,1.51,39.55
2026-03-13T05:41:38.905304,Device-005,27.3,0.75,32.86
2026-03-13T05:41:38.905304,Device-004,49.0,0.24,38.92
2026-03-13T05:41:38.905304,Device-004,53.56,1.34,46.14
2026-03-13T05:41:38.905304,Device-002,56.11,1.74,44.6
2026-03-13T05:41:38.905304,Device-001,43.61,0.47,32.16
2026-03-13T05:41:38.905304,Device-002,45.25,1.39,41.96
2026-03-13T05:41:38.905304,Device-002,44.31,0.47,12.03
2026-03-13T05:41:38.905304,Device-005,41.09,0.45,17.66
2026-03-13T05:41:38.905304,Device-005,30.09,0.65,48.1
2026-03-13T05:41:38.905304,Device-005,42.49,0.63,16.85
2026-03-13T05:41:38.905304,Device-003,37.17,0.41,26.27
2026-03-13T05:41:38.905304,Device-003,34.77,1.36,26.94
2026-03-13T05:41:38.905304,Device-004,26.83,0.95,22.7
2026-03-13T05:41:38.905304,Device-003,48.67,1.77,13.68
2026-03-13T05:41:38.906301,Device-005,42.13,0.37,41.05
2026-03-13T05:41:38.906301,Device-005,33.99,1.16,14.36
2026-03-13T05:41:38.906301,Device-003,40.57,0.94,17.61
2026-03-13T05:41:38.906301,Device-002,41.54,1.14,26.54
2026-03-13T05:41:38.906301,Device-004,38.66,1.6,35.67
2026-03-13T05:41:38.906301,Device-005,56.37,0.45,38.43
2026-03-13T05:41:38.906301,Device-005,47.92,1.08,23.06
2026-03-13T05:41:38.906301,Device-002,35.37,0.97,26.04
2026-03-13T05:41:38.906301,Device-002,58.8,0.79,13.77
2026-03-13T05:41:38.906301,Device-002,21.96,1.08,21.87
2026-03-13T05:41:38.906301,Device-004,51.89,0.62,29.35
2026-03-13T05:41:38.906301,Device-005,23.5,0.7,13.67
2026-03-13T05:41:38.906301,Device-001,54.84,1.05,40.77
2026-03-13T05:41:38.906301,Device-005,38.47,1.57,10.79
2026-03-13T05:41:38.906301,Device-003,42.44,1.7,40.12
2026-03-13T05:41:38.906301,Device-002,45.55,1.16,47.19
2026-03-13T05:41:38.906301,Device-003,49.76,0.12,29.88
2026-03-13T05:41:38.906301,Device-003,23.6,1.29,15.77
2026-03-13T05:41:38.906301,Device-004,52.22,1.8,24.14
2026-03-13T05:41:38.906301,Device-002,56.9,1.78,47.3
2026-03-13T05:41:38.906301,Device-002,58.46,1.7,41.93
2026-03-13T05:41:38.906301,Device-001,48.79,0.2,37.48
2026-03-13T05:41:38.906301,Device-001,51.75,0.81,34.56
2026-03-13T05:41:38.906301,Device-001,50.32,0.57,11.43
2026-03-13T05:41:38.906301,Device-002,28.05,0.6,29.05
2026-03-13T05:41:38.906301,Device-004,25.48,1.53,11.7
2026-03-13T05:41:38.906301,Device-005,26.62,0.95,27.88
2026-03-13T05:41:38.906301,Device-001,25.56,1.1,25.0
2026-03-13T05:41:38.906301,Device-001,58.35,0.41,21.79
2026-03-13T05:41:38.906301,Device-004,35.29,1.04,17.59
2026-03-13T05:41:38.906301,Device-002,42.11,0.62,38.03
2026-03-13T05:41:38.906301,Device-005,55.37,0.57,14.93
2026-03-13T05:41:38.906301,Device-005,52.62,1.58,16.17
2026-03-13T05:41:38.906301,Device-003,52.83,1.33,21.96
2026-03-13T05:41:38.906301,Device-005,34.66,0.63,12.14
2026-03-13T05:41:38.906301,Device-003,38.37,0.14,17.32
2026-03-13T05:41:38.906301,Device-001,27.04,0.86,20.03
2026-03-13T05:41:38.906301,Device-003,35.57,0.51,48.64
2026-03-13T05:41:38.906301,Device-004,44.77,1.26,43.76
2026-03-13T05:41:38.906301,Device-005,32.39,1.36,37.11
2026-03-13T05:41:38.906301,Device-002,39.28,1.42,25.11
2026-03-13T05:41:38.906301,Device-001,29.53,1.16,49.2
2026-03-13T05:41:38.906301,Device-001,45.88,1.29,14.71
2026-03-13T05:41:38.906301,Device-004,23.61,0.41,10.39
2026-03-13T05:41:38.906301,Device-003,58.72,0.51,18.45
2026-03-13T05:41:38.906301,Device-002,53.69,0.11,12.53
2026-03-13T05:41:38.906301,Device-002,42.78,1.85,35.09
2026-03-13T05:41:38.906301,Device-004,39.78,0.49,35.72
2026-03-13T05:41:38.906301,Device-005,23.86,0.67,45.8
2026-03-13T05:41:38.906301,Device-005,45.68,1.38,35.94
2026-03-13T05:41:38.906301,Device-001,31.8,0.94,21.41
2026-03-13T05:41:38.906301,Device-004,27.32,1.91,44.52
2026-03-13T05:41:38.906301,Device-002,33.52,0.15,14.66
2026-03-13T05:41:38.906301,Device-002,48.97,1.3,23.37
2026-03-13T05:41:38.906301,Device-004,47.59,1.98,30.75
2026-03-13T05:41:38.906301,Device-005,24.23,0.56,23.0
2026-03-13T05:41:38.906301,Device-005,53.35,1.23,25.73
2026-03-13T05:41:38.906301,Device-001,34.38,1.31,34.59
2026-03-13T05:41:38.906301,Device-001,28.37,1.38,32.25
2026-03-13T05:41:38.906301,Device-001,40.64,0.3,31.28
2026-03-13T05:41:38.906301,Device-003,39.21,1.54,26.22
2026-03-13T05:41:38.906301,Device-002,21.53,0.1,28.92
2026-03-13T05:41:38.906301,Device-001,57.59,1.57,31.33
2026-03-13T05:41:38.906301,Device-005,27.15,1.59,31.91
2026-03-13T05:41:38.906301,Device-004,39.03,1.24,39.89
2026-03-13T05:41:38.906301,Device-001,20.02,0.15,32.0
2026-03-13T05:41:38.906301,Device-005,51.38,1.89,43.62
2026-03-13T05:41:38.906301,Device-005,45.02,1.84,26.61
2026-03-13T05:41:38.906301,Device-001,40.96,0.43,25.7
2026-03-13T05:41:38.906301,Device-005,39.59,1.1,42.76
2026-03-13T05:41:38.906301,Device-005,23.18,0.84,17.1
2026-03-13T05:41:38.907301,Device-003,43.38,1.68,49.68
2026-03-13T05:41:38.907301,Device-004,54.78,1.99,28.77
2026-03-13T05:41:38.907301,Device-002,57.13,0.73,11.29
2026-03-13T05:41:38.907301,Device-005,47.31,1.84,21.9
2026-03-13T05:41:38.907301,Device-003,26.45,1.76,33.47
2026-03-13T05:41:38.907301,Device-003,39.8,1.33,13.58
2026-03-13T05:41:38.907301,Device-003,58.94,1.21,44.25
2026-03-13T05:41:38.907301,Device-003,52.33,0.41,43.67
2026-03-13T05:41:38.907301,Device-002,26.74,1.58,13.79
2026-03-13T05:41:38.907301,Device-004,54.96,1.11,42.78
2026-03-13T05:41:38.907301,Device-002,49.31,1.93,24.07
2026-03-13T05:41:38.907301,Device-005,36.71,0.72,34.61
2026-03-13T05:41:38.907301,Device-005,31.02,1.08,32.76
2026-03-13T05:41:38.907301,Device-005,59.92,1.57,28.43
2026-03-13T05:41:38.907301,Device-001,37.04,1.7,26.33
2026-03-13T05:41:38.907301,Device-004,40.03,1.93,19.28
2026-03-13T05:41:38.907301,Device-004,45.37,1.05,24.05
2026-03-13T05:41:38.907301,Device-005,24.65,1.79,13.67
2026-03-13T05:41:38.907301,Device-002,53.99,1.04,10.52
2026-03-13T05:41:38.907301,Device-002,20.37,1.03,30.49
2026-03-13T05:41:38.907301,Device-005,22.68,0.62,14.83
2026-03-13T05:41:38.907301,Device-002,40.48,1.07,35.59
2026-03-13T05:41:38.907301,Device-001,29.4,0.85,38.24
2026-03-13T05:41:38.907301,Device-001,52.85,0.1,17.19
2026-03-13T05:41:38.907301,Device-004,21.98,1.03,46.73
2026-03-13T05:41:38.907301,Device-005,40.21,0.72,37.51
2026-03-13T05:41:38.907301,Device-003,30.71,0.55,21.53
2026-03-13T05:41:38.907301,Device-003,59.5,0.1,21.32
2026-03-13T05:41:38.907301,Device-004,59.51,1.24,34.36
2026-03-13T05:41:38.907301,Device-002,48.37,1.5,33.49
2026-03-13T05:41:38.907301,Device-005,39.74,0.28,32.47
2026-03-13T05:41:38.907301,Device-003,55.48,0.28,43.05
2026-03-13T05:41:38.907301,Device-003,52.32,1.15,23.24
2026-03-13T05:41:38.907301,Device-003,23.7,0.31,32.27
2026-03-13T05:41:38.907301,Device-002,35.82,1.87,46.4
2026-03-13T05:41:38.907301,Device-002,42.28,1.01,14.86
2026-03-13T05:41:38.907301,Device-002,46.69,1.01,30.54
2026-03-13T05:41:38.907301,Device-001,26.2,0.51,43.63
2026-03-13T05:41:38.907301,Device-002,49.25,1.63,16.0
2026-03-13T05:41:38.907301,Device-005,47.2,1.49,37.38
2026-03-13T05:41:38.907301,Device-003,55.2,1.4,35.31
2026-03-13T05:41:38.907301,Device-001,38.35,1.32,40.08
2026-03-13T05:41:38.907301,Device-003,46.65,1.87,15.56
2026-03-13T05:41:38.907301,Device-001,51.28,1.26,33.97
2026-03-13T05:41:38.907301,Device-005,21.09,1.51,14.5
2026-03-13T05:41:38.907301,Device-001,41.57,0.35,46.7
2026-03-13T05:41:38.907301,Device-003,44.82,1.76,37.25
2026-03-13T05:41:38.907301,Device-005,23.4,0.52,36.92
2026-03-13T05:41:38.907301,Device-005,36.56,1.99,33.16
2026-03-13T05:41:38.907301,Device-005,37.19,0.65,46.25
2026-03-13T05:41:38.907301,Device-005,34.03,1.78,20.01
2026-03-13T05:41:38.907301,Device-004,52.6,0.23,40.97
2026-03-13T05:41:38.907301,Device-004,46.96,0.2,44.61
2026-03-13T05:41:38.907301,Device-003,30.9,1.16,45.28
2026-03-13T05:41:38.907301,Device-002,50.61,0.53,25.75
2026-03-13T05:41:38.907301,Device-005,33.1,0.23,18.55
2026-03-13T05:41:38.907301,Device-001,29.19,1.92,10.35
2026-03-13T05:41:38.907301,Device-004,37.68,0.45,16.09
2026-03-13T05:41:38.907301,Device-005,34.16,1.87,43.31
2026-03-13T05:41:38.908312,Device-002,43.31,1.99,45.08
2026-03-13T05:41:38.908312,Device-003,48.85,0.82,20.24
2026-03-13T05:41:38.908312,Device-001,53.94,0.56,19.61
2026-03-13T05:41:38.908312,Device-004,37.28,1.6,11.62
2026-03-13T05:41:38.908312,Device-001,40.31,1.14,16.86
2026-03-13T05:41:38.908312,Device-004,56.39,1.08,39.24
2026-03-13T05:41:38.908312,Device-005,55.57,0.79,39.49
2026-03-13T05:41:38.908312,Device-002,27.44,1.57,25.54
2026-03-13T05:41:38.908312,Device-003,20.3,1.9,42.47
2026-03-13T05:41:38.908312,Device-001,53.99,0.95,29.43
2026-03-13T05:41:38.908312,Device-001,25.0,1.07,34.77
2026-03-13T05:41:38.908312,Device-002,23.6,1.83,36.26
2026-03-13T05:41:38.908312,Device-004,34.35,0.45,13.33
2026-03-13T05:41:38.908312,Device-001,59.94,1.85,35.79
2026-03-13T05:41:38.908312,Device-005,57.28,0.7,48.73
2026-03-13T05:41:38.908312,Device-004,29.57,1.18,19.73
2026-03-13T05:41:38.908312,Device-001,21.69,0.57,45.4
2026-03-13T05:41:38.908312,Device-002,31.35,1.1,37.75
2026-03-13T05:41:38.908312,Device-005,56.72,1.16,26.12
2026-03-13T05:41:38.908312,Device-003,35.44,1.38,27.51
2026-03-13T05:41:38.908312,Device-005,38.43,1.51,42.09
2026-03-13T05:41:38.908312,Device-005,26.95,0.21,29.8
2026-03-13T05:41:38.908312,Device-001,56.41,1.78,49.71
2026-03-13T05:41:38.908312,Device-002,57.12,0.78,37.85
2026-03-13T05:41:38.908312,Device-005,36.83,1.97,19.57
2026-03-13T05:41:38.908312,Device-005,25.02,1.64,15.39
2026-03-13T05:41:38.908312,Device-004,43.26,0.13,49.52
2026-03-13T05:41:38.908312,Device-003,38.29,0.76,40.53
2026-03-13T05:41:38.908312,Device-005,24.51,1.76,38.54
2026-03-13T05:41:38.908312,Device-003,54.13,0.88,12.68
2026-03-13T05:41:38.908312,Device-004,54.75,1.2,40.18
2026-03-13T05:41:38.908312,Device-005,36.94,1.24,28.92
2026-03-13T05:41:38.908312,Device-004,27.88,1.01,47.29
2026-03-13T05:41:38.908312,Device-003,36.16,0.97,47.75
2026-03-13T05:41:38.908312,Device-003,57.69,0.85,16.18
2026-03-13T05:41:38.908312,Device-005,26.66,0.44,15.12
2026-03-13T05:41:38.908312,Device-003,22.66,1.25,47.66
2026-03-13T05:41:38.908312,Device-001,32.5,0.81,48.09
2026-03-13T05:41:38.908312,Device-002,54.56,1.31,18.92
2026-03-13T05:41:38.908312,Device-004,28.69,0.4,13.59
2026-03-13T05:41:38.908312,Device-003,42.9,0.23,10.69
2026-03-13T05:41:38.908312,Device-005,25.52,1.61,41.6
2026-03-13T05:41:38.908312,Device-001,20.88,1.15,18.05
2026-03-13T05:41:38.908312,Device-001,37.64,1.53,36.36
2026-03-13T05:41:38.908312,Device-001,54.68,1.29,31.06
2026-03-13T05:41:38.908312,Device-002,42.78,1.87,48.87
2026-03-13T05:41:38.908312,Device-001,56.82,0.64,25.71
2026-03-13T05:41:38.908312,Device-001,47.64,0.21,32.1
2026-03-13T05:41:38.908312,Device-003,25.56,1.76,13.12
2026-03-13T05:41:38.908312,Device-001,41.04,1.71,12.05
2026-03-13T05:41:38.908312,Device-005,48.91,1.52,46.58
2026-03-13T05:41:38.908312,Device-003,20.27,1.51,22.1
2026-03-13T05:41:38.908312,Device-002,33.74,1.47,15.46
2026-03-13T05:41:38.908312,Device-003,27.7,1.82,30.34
2026-03-13T05:41:38.908312,Device-003,45.03,0.14,43.94
2026-03-13T05:41:38.908312,Device-002,44.35,1.34,18.04
2026-03-13T05:41:38.908312,Device-003,32.34,0.2,20.93
2026-03-13T05:41:38.908312,Device-003,28.27,0.2,29.49
2026-03-13T05:41:38.908312,Device-002,37.01,1.86,47.96
2026-03-13T05:41:38.908312,Device-001,28.85,0.2,24.57
2026-03-13T05:41:38.908312,Device-001,36.77,0.98,20.96
2026-03-13T05:41:38.908312,Device-002,40.22,1.72,32.81
2026-03-13T05:41:38.908312,Device-001,36.91,0.55,16.02
2026-03-13T05:41:38.908312,Device-001,49.03,1.14,48.99
2026-03-13T05:41:38.908312,Device-005,46.78,0.79,38.7
2026-03-13T05:41:38.908312,Device-003,37.02,1.89,37.22
2026-03-13T05:41:38.908312,Device-003,30.99,0.1,32.81
2026-03-13T05:41:38.908312,Device-001,25.36,0.38,24.33
2026-03-13T05:41:38.909318,Device-003,41.3,1.35,34.81
2026-03-13T05:41:38.909318,Device-002,36.7,1.59,40.95
2026-03-13T05:41:38.909318,Device-005,37.34,0.75,35.49
2026-03-13T05:41:38.909318,Device-002,27.98,1.66,14.15
2026-03-13T05:41:38.909318,Device-003,59.33,1.36,42.62
2026-03-13T05:41:38.909318,Device-002,48.87,1.23,46.2
2026-03-13T05:41:38.909318,Device-003,41.9,1.43,39.5
2026-03-13T05:41:38.909318,Device-003,23.77,0.19,15.05
2026-03-13T05:41:38.909318,Device-002,32.83,1.82,44.99
2026-03-13T05:41:38.909318,Device-004,49.86,0.84,28.91
2026-03-13T05:41:38.909318,Device-005,21.63,0.46,10.28
2026-03-13T05:41:38.909318,Device-004,44.92,0.69,30.76
2026-03-13T05:41:38.909318,Device-004,43.58,1.15,11.19
2026-03-13T05:41:38.909318,Device-004,26.94,0.2,48.98
2026-03-13T05:41:38.909318,Device-004,48.02,1.01,49.88
2026-03-13T05:41:38.909318,Device-004,32.28,1.97,25.98
2026-03-13T05:41:38.909318,Device-004,27.25,1.63,17.19
2026-03-13T05:41:38.909318,Device-004,20.54,1.73,44.11
2026-03-13T05:41:38.909318,Device-004,28.47,1.89,48.42
2026-03-13T05:41:38.909318,Device-002,47.77,1.48,11.48
2026-03-13T05:41:38.909318,Device-004,29.34,1.3,37.18
2026-03-13T05:41:38.909318,Device-004,22.78,1.9,25.01
2026-03-13T05:41:38.909318,Device-002,21.15,0.41,40.02
2026-03-13T05:41:38.909318,Device-005,43.62,1.57,31.5
2026-03-13T05:41:38.909318,Device-004,48.58,0.88,14.8
2026-03-13T05:41:38.909318,Device-004,42.96,0.22,21.38
2026-03-13T05:41:38.909318,Device-001,23.77,1.85,29.03
2026-03-13T05:41:38.909318,Device-003,26.54,0.63,30.8
2026-03-13T05:41:38.909318,Device-005,31.5,0.12,46.98
2026-03-13T05:41:38.909318,Device-004,40.13,1.87,45.4
2026-03-13T05:41:38.909318,Device-005,56.47,1.71,27.34
2026-03-13T05:41:38.909318,Device-003,33.15,0.18,14.78
2026-03-13T05:41:38.909318,Device-005,32.5,1.05,36.3
2026-03-13T05:41:38.909318,Device-004,36.22,0.73,36.57
2026-03-13T05:41:38.909318,Device-005,32.97,0.73,39.1
2026-03-13T05:41:38.909318,Device-002,41.72,1.52,27.66
2026-03-13T05:41:38.909318,Device-001,39.15,0.56,46.13
2026-03-13T05:41:38.909318,Device-002,50.83,1.36,28.07
2026-03-13T05:41:38.909318,Device-001,49.08,0.16,33.62
2026-03-13T05:41:38.909318,Device-005,23.7,0.79,49.81
2026-03-13T05:41:38.909318,Device-001,35.77,0.21,25.44
2026-03-13T05:41:38.909318,Device-003,49.94,1.88,13.06
2026-03-13T05:41:38.909318,Device-003,45.78,1.26,41.13
2026-03-13T05:41:38.909318,Device-004,27.26,1.36,37.02
2026-03-13T05:41:38.909318,Device-003,48.71,0.31,19.9
2026-03-13T05:41:38.909318,Device-005,43.41,1.3,33.0
2026-03-13T05:41:38.909318,Device-004,32.02,1.44,48.39
2026-03-13T05:41:38.909318,Device-003,43.16,1.64,16.82
2026-03-13T05:41:38.909318,Device-004,55.8,0.29,12.55
2026-03-13T05:41:38.909318,Device-003,42.32,1.92,39.12
2026-03-13T05:41:38.909318,Device-005,40.52,0.54,33.66
2026-03-13T05:41:38.909318,Device-001,53.08,1.81,46.83
2026-03-13T05:41:38.909318,Device-001,23.93,1.25,31.74
2026-03-13T05:41:38.909318,Device-002,48.1,1.32,20.61
2026-03-13T05:41:38.909318,Device-004,41.29,1.07,29.2
2026-03-13T05:41:38.909318,Device-002,56.64,1.9,43.58
2026-03-13T05:41:38.909318,Device-005,40.11,1.05,22.91
2026-03-13T05:41:38.909318,Device-003,53.68,0.94,16.42
2026-03-13T05:41:38.909318,Device-001,28.32,0.13,28.64
2026-03-13T05:41:38.909318,Device-004,29.81,1.08,27.71
2026-03-13T05:41:38.909318,Device-002,24.82,1.35,17.18
2026-03-13T05:41:38.909318,Device-002,21.48,1.26,44.79
2026-03-13T05:41:38.909318,Device-005,44.31,0.12,16.25
2026-03-13T05:41:38.909318,Device-002,44.71,1.36,31.43
2026-03-13T05:41:38.909318,Device-001,38.28,0.94,31.9
2026-03-13T05:41:38.909318,Device-005,52.68,1.5,30.06
2026-03-13T05:41:38.909318,Device-004,38.24,0.18,29.28
2026-03-13T05:41:38.909318,Device-005,48.87,0.55,46.54
2026-03-13T05:41:38.909318,Device-005,33.2,0.19,10.58
2026-03-13T05:41:38.909318,Device-003,45.69,1.15,29.26
2026-03-13T05:41:38.909318,Device-002,33.94,0.57,39.19
2026-03-13T05:41:38.909318,Device-004,59.52,1.63,47.26
2026-03-13T05:41:38.909318,Device-003,31.18,0.67,30.23
2026-03-13T05:41:38.909318,Device-005,27.8,1.36,32.83
2026-03-13T05:41:38.909318,Device-005,32.21,0.3,14.02
2026-03-13T05:41:38.909318,Device-002,55.66,0.22,34.49
2026-03-13T05:41:38.909318,Device-005,58.41,0.41,14.7
2026-03-13T05:41:38.909318,Device-002,31.44,0.71,44.23
2026-03-13T05:41:38.909318,Device-002,53.39,0.36,13.14
2026-03-13T05:41:38.909318,Device-003,27.45,1.55,23.38
2026-03-13T05:41:38.909318,Device-001,21.1,1.55,34.03
2026-03-13T05:41:38.909318,Device-002,56.98,1.67,13.51
2026-03-13T05:41:38.909318,Device-002,59.66,1.5,17.95
2026-03-13T05:41:38.909318,Device-005,23.92,1.32,18.49
2026-03-13T05:41:38.909318,Device-003,39.29,1.61,23.6
2026-03-13T05:41:38.909318,Device-002,29.89,0.94,13.59
2026-03-13T05:41:38.909318,Device-001,55.83,0.67,48.17
2026-03-13T05:41:38.909318,Device-004,53.67,0.73,32.65
2026-03-13T05:41:38.909318,Device-003,54.0,0.9,42.32
2026-03-13T05:41:38.909318,Device-004,53.67,1.69,21.07
2026-03-13T05:41:38.909318,Device-001,46.31,0.63,16.42
2026-03-13T05:41:38.909318,Device-002,40.28,0.17,44.65
2026-03-13T05:41:38.909318,Device-005,20.92,1.73,16.83
2026-03-13T05:41:38.909318,Device-003,23.82,0.45,13.6
2026-03-13T05:41:38.910340,Device-003,32.74,0.66,31.78
2026-03-13T05:41:38.910340,Device-003,29.04,1.05,34.5
2026-03-13T05:41:38.910340,Device-003,45.43,0.14,26.46
2026-03-13T05:41:38.910340,Device-004,38.12,0.64,38.69
2026-03-13T05:41:38.910340,Device-001,37.0,0.8,28.55
2026-03-13T05:41:38.910340,Device-002,40.94,0.66,24.61
